head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_transcription	same_strand	gene_stream	head_stream
head15564	SM_V7_5	21097321	21097421	+	399	100	Smp_040100	olap	0.0	0.5862231942947921	2.103375875830772	0.0	21091839.0	21106864.0	+	15025	15.239066193131594	True	olap	olap
head15566	SM_V7_3	21104097	21104197	+	1724	100	Smp_212410	olap	0.0		0.9143152966444389	0.0	21007229.0	21137136.0	-	129907	0.5515512139288512	False	olap	olap
head15568	SM_V7_ZW	21104957	21105057	+	640	100	Smp_266720	hg	1248.0		0.0	0.0	21106305.0	21168369.0	+	62064	1.7617123184491965	True	hg	hg
head15570	SM_V7_6	21112343	21112443	-	237	100	Smp_131230	hg	8627.0		0.0	0.0	21121070.0	21165078.0	-	44008	3.2640941538566226	True	gh	gh
head15578	SM_V7_6	21120424	21120524	+	527	100	Smp_131230	hg	546.0	-0.1511708669328453	0.0	0.0	21121070.0	21165078.0	-	44008	3.2640941538566226	False	gh	hg
head15583	SM_V7_3	21128536	21128636	+	191	100	Smp_212410	olap	0.0		2.5291606959154267	0.0	21007229.0	21137136.0	-	129907	0.5515512139288512	False	olap	olap
head15585	SM_V7_6	21130230	21130330	+	115	100	Smp_131230	olap	0.0		1.1586704789242763	0.0	21121070.0	21165078.0	-	44008	3.2640941538566226	False	olap	olap
head15586	SM_V7_ZW	21129357	21129457	-	1101	100	Smp_266720	olap	0.0		0.27194458900565555	0.0	21106305.0	21168369.0	+	62064	1.7617123184491965	False	olap	olap
head15587	SM_V7_6	21133526	21133626	+	273	100	Smp_131230	olap	0.0	0.39940576999159627	3.307230796192687	0.0	21121070.0	21165078.0	-	44008	3.2640941538566226	False	olap	olap
head15588	SM_V7_5	21138994	21139094	-	538	100	Smp_144020	olap	0.0		0.0	0.0	21110160.0	21207135.0	-	96975	0.6192191304020191	True	olap	olap
head15612	SM_V7_4	21178668	21178768	+	549	100	Smp_008850	hg	22023.0		0.21076339132628552	0.0	21200791.0	21202975.0	+	2184	6.173756476684015	True	hg	hg
head15613	SM_V7_2	21178389	21178489	-	1777	100	Smp_124390	olap	0.0	0.6142799487131597	8.038370432609117	0.0	21174858.0	21197281.0	+	22423	11.786661158766979	False	olap	olap
head15618	SM_V7_6	21189442	21189542	+	787	100	Smp_016630	olap	0.0	0.9514775946143954	78.06305513279207	0.0	21169851.0	21227698.0	-	57847	20.293681655138933	False	olap	olap
head15620	SM_V7_3	21195103	21195203	-	217	100	Smp_078780	hg	11837.0		0.0	0.0	21207040.0	21220378.0	+	13338	31.828206735502206	False	hg	gh
head15622	SM_V7_ZW	21195319	21195419	-	144	100	Smp_192670	hg	18486.0		0.0	0.0	21213905.0	21215191.0	-	1286	0.6187032249110928	True	gh	gh
head15626	SM_V7_2	21204993	21205093	+	2551	100	Smp_004170	hg	4735.0		0.3068098564629972	1.0	21209828.0	21219897.0	+	10069	16.58284712869761	True	hg	hg
head15630	SM_V7_3	21212035	21212135	+	1891	100	Smp_078780	olap	0.0	0.4085029352568198	3.068098564629972	0.0	21207040.0	21220378.0	+	13338	31.828206735502206	True	olap	olap
head15631	SM_V7_4	21217458	21217558	+	401	100	Smp_008850	gh	14483.0		0.27194458900565555	0.0	21200791.0	21202975.0	+	2184	6.173756476684015	True	gh	gh
head15632	SM_V7_1	21216542	21216642	-	518	100	Smp_163550	gh	4543.0	0.7552706259429165	2.8086185593374076	0.0	21179716.0	21211999.0	-	32283	4.411292160856541	True	hg	hg
head15637	SM_V7_5	21227272	21227372	-	757	100	Smp_040080	olap	0.0	-0.26194449321159	2.91857912303851	0.0	21215789.0	21242596.0	+	26807	15.004031554231226	False	olap	olap
head15643	SM_V7_6	21229446	21229546	-	3186	100	Smp_016630	gh	1748.0	0.3198528774950157	2.375758769248073	0.0	21169851.0	21227698.0	-	57847	20.293681655138933	True	hg	hg
head15646	SM_V7_6	21239155	21239255	+	3189	100	Smp_317600	hg	10472.0		0.3068098564629972	0.0	21249727.0	21255748.0	-	6021	44.16229499515003	False	gh	hg
head15648	SM_V7_ZW	21240809	21240909	+	386	100	Smp_095290	olap	0.0	0.4907975997945863	3.9918507603636315	0.0	21238897.0	21266751.0	-	27854	0.35253738744601737	False	olap	olap
head15658	SM_V7_1	21258463	21258563	-	3197	100	Smp_248140	hg	15022.0		0.0	0.0	21273585.0	21277712.0	+	4127	160.4449385646699	False	hg	gh
head15660	SM_V7_ZW	21271958	21272058	-	465	100	Smp_095290	gh	5207.0		0.0	0.0	21238897.0	21266751.0	-	27854	0.35253738744601737	True	hg	hg
head15669	SM_V7_ZW	21285901	21286001	-	3187	100	Smp_095290	gh	19150.0		0.0	0.0	21238897.0	21266751.0	-	27854	0.35253738744601737	True	hg	hg
head15673	SM_V7_4	21299927	21300027	-	505	100	Smp_198100	hg	25040.0		0.42152678265257104	0.0	21325067.0	21325174.0	+	107	0.0	False	hg	gh
head15678	SM_V7_5	21308105	21308205	+	83	100	Smp_143980	olap	0.0	-0.24793445420757845	4.824061254353662	0.0	21294540.0	21368665.0	-	74125	7.640874242605836	False	olap	olap
head15680	SM_V7_ZW	21315559	21315659	+	121	100	Smp_174380	hg	33486.0		0.0	1.0	21349145.0	21386465.0	+	37320	1.8168984392091827	True	hg	hg
head15681	SM_V7_ZW	21315462	21315562	-	858	100	Smp_174380	hg	33583.0		0.0	1.0	21349145.0	21386465.0	+	37320	1.8168984392091827	False	hg	gh
head15683	SM_V7_4	21318155	21318255	+	710	100	Smp_198100	hg	6812.0		0.0	0.0	21325067.0	21325174.0	+	107	0.0	True	hg	hg
head15687	SM_V7_2	21322673	21322773	+	508	100	Smp_342040	gh	18849.0		0.0	0.0	21267589.0	21303824.0	-	36235	0.5388012144139058	False	hg	gh
head15688	SM_V7_6	21322036	21322136	-	207	100	Smp_131250	olap	0.0		0.6423707076387833	1.0	21259172.0	21334853.0	+	75681	11.290638052334003	False	olap	olap
head15689	SM_V7_3	21329537	21329637	+	3185	100	Smp_345520	gh	36566.0	0.20405639622807611	2.58830092365738	0.0	21281070.0	21292971.0	+	11901	8.171861032746735	True	gh	gh
head15692	SM_V7_2	21333857	21333957	+	351	100	Smp_310930	hg	14332.0		0.0		21348289.0	21403574.0	-	55285	6.345949855983177	False	gh	hg
head15700	SM_V7_5	21344831	21344931	-	862	100	Smp_143980	olap	0.0	0.37912926150551735	2.5291606959154267	1.0	21294540.0	21368665.0	-	74125	7.640874242605836	True	olap	olap
head15703	SM_V7_3	21351643	21351743	-	591	100	Smp_145890	hg	18867.0		0.5366544084066698	0.0	21370610.0	21427233.0	+	56623	23.099574541591426	False	hg	gh
head15706	SM_V7_2	21361003	21361103	+	3183	100	Smp_310930	olap	0.0		1.5915512717405638	0.0	21348289.0	21403574.0	-	55285	6.345949855983177	False	olap	olap
head15722	SM_V7_5	21407427	21407527	-	313	100	Smp_143970	hg	552.0		0.0	0.0	21408079.0	21415310.0	+	7231	0.18038943557426262	False	hg	gh
head15723	SM_V7_1	21410735	21410835	+	391	100	Smp_163500	olap	0.0	-0.1301706012464475	3.670756037727724	0.0	21292055.0	21415379.0	+	123324	3.303809225371263	True	olap	olap
head15737	SM_V7_2	21432720	21432820	+	408	100	Smp_337470	olap	0.0		0.8430535653051421	0.0	21420015.0	21453722.0	-	33707	2.854030932987896	False	olap	olap
head15739	SM_V7_1	21435038	21435138	+	294	100	Smp_173110	olap	0.0		1.6933731977708781	0.0	21417940.0	21478091.0	-	60151	4.48310101363348	False	olap	olap
head15745	SM_V7_ZW	21447580	21447680	+	572	100	Smp_341590	gh	22611.0		0.0	0.0	21420395.0	21424969.0	+	4574	322.48201053955523	True	gh	gh
head15756	SM_V7_5	21472903	21473003	-	289	100	Smp_143960	olap	0.0		0.0	0.0	21443629.0	21483813.0	+	40184	1.47677578567352	False	olap	olap
head15757	SM_V7_5	21473873	21473973	-	540	100	Smp_143960	olap	0.0	0.2182311659517085	0.6136197129259944	0.0	21443629.0	21483813.0	+	40184	1.47677578567352	False	olap	olap
head15759	SM_V7_1	21479119	21479219	+	765	100	Smp_173110	gh	1028.0		0.3068098564629972	0.0	21417940.0	21478091.0	-	60151	4.48310101363348	False	hg	gh
head15761	SM_V7_5	21481918	21482018	-	423	100	Smp_143960	olap	0.0	0.2240634451697115	0.0	0.0	21443629.0	21483813.0	+	40184	1.47677578567352	False	olap	olap
head15762	SM_V7_5	21485055	21485155	-	291	100	Smp_143960	gh	1242.0		0.6136197129259944	0.0	21443629.0	21483813.0	+	40184	1.47677578567352	False	gh	hg
head15764	SM_V7_3	21487465	21487565	-	422	100	Smp_308350	hg	1351.0		0.4086317824933114	0.0	21488916.0	21511547.0	-	22631	0.7334822396586957	True	gh	gh
head15769	SM_V7_1	21504183	21504283	+	596	100	Smp_173110	gh	26092.0		0.0	0.0	21417940.0	21478091.0	-	60151	4.48310101363348	False	hg	gh
head15770	SM_V7_5	21504315	21504415	+	295	100	Smp_143960	gh	20502.0		0.0	0.0	21443629.0	21483813.0	+	40184	1.47677578567352	True	gh	gh
head15771	SM_V7_2	21504953	21505053	+	212	100	Smp_094560	olap	0.0		0.42152678265257104	0.0	21467362.0	21520875.0	-	53513	0.6652472447109812	False	olap	olap
head15778	SM_V7_6	21515875	21515975	+	657	100	Smp_213250	gh	1996.0	-0.17863984977713715	0.7836511307087939	0.0	21495492.0	21513879.0	+	18387	12.016727210838342	True	gh	gh
head15781	SM_V7_4	21515622	21515722	-	3196	100	Smp_126860	gh	465.0	0.8938642419791496	0.0	0.0	21499612.0	21515157.0	-	15545	18.73412316394329	True	hg	hg
head15782	SM_V7_ZW	21522732	21522832	+	3189	100	Smp_246330	olap	0.0		1.4643187474003025	0.0	21495892.0	21549744.0	-	53852	4.899745999264842	False	olap	olap
head15784	SM_V7_5	21536924	21537024	+	64	100	Smp_330770	gh	4236.0		0.0	0.0	21532139.0	21532688.0	+	549	0.1613049730294444	True	gh	gh
head15791	SM_V7_ZW	21553530	21553630	+	3187	100	Smp_246330	gh	3786.0		0.6423707076387833	0.0	21495892.0	21549744.0	-	53852	4.899745999264842	False	hg	gh
head15793	SM_V7_2	21556377	21556477	+	486	100	Smp_129640	hg	24812.0		0.0	0.0	21581289.0	21626653.0	+	45364	4.275301459325202	True	hg	hg
head15795	SM_V7_5	21557022	21557122	+	482	100	Smp_343670	olap	0.0		0.8158337670169666		21542157.0	21575169.0	+	33012	0.22563793180577588	True	olap	olap
head15804	SM_V7_5	21567053	21567153	+	167	100	Smp_343670	olap	0.0		0.0	0.0	21542157.0	21575169.0	+	33012	0.22563793180577588	True	olap	olap
head15806	SM_V7_6	21566686	21566786	-	325	100	Smp_016730	hg	7385.0	0.8041383016457768	7.818543659204564	0.0	21574171.0	21589902.0	-	15731	54.78682803185374	True	gh	gh
head15809	SM_V7_6	21574044	21574144	+	799	100	Smp_016730	hg	27.0	0.9891544197992856	3.4508223639979922	0.0	21574171.0	21589902.0	-	15731	54.78682803185374	False	gh	hg
head15810	SM_V7_5	21573313	21573413	-	158	100	Smp_343670	olap	0.0		0.0	0.0	21542157.0	21575169.0	+	33012	0.22563793180577588	False	olap	olap
head15813	SM_V7_2	21580657	21580757	-	312	100	Smp_129640	hg	532.0		1.2847414152775667	0.0	21581289.0	21626653.0	+	45364	4.275301459325202	False	hg	gh
head15817	SM_V7_6	21599009	21599109	+	656	100	Smp_016730	gh	9107.0		0.0	0.0	21574171.0	21589902.0	-	15731	54.78682803185374	False	hg	gh
head15819	SM_V7_6	21603576	21603676	-	151	100	Smp_016730	gh	13674.0		0.0	0.0	21574171.0	21589902.0	-	15731	54.78682803185374	True	hg	hg
head15825	SM_V7_6	21618189	21618289	+	58	100	Smp_131290	hg	7847.0		0.0	0.0	21626136.0	21639387.0	+	13251	1.1325267768087968	True	hg	hg
head15826	SM_V7_6	21622342	21622442	-	73	100	Smp_131290	hg	3694.0		1.3536364186974292	0.0	21626136.0	21639387.0	+	13251	1.1325267768087968	False	hg	gh
head15842	SM_V7_6	21644038	21644138	+	571	100	Smp_016750	hg	127.0	0.32600045856527404	1.2272394258519888	0.0	21644265.0	21658282.0	-	14017	1.4333101577126421	False	gh	hg
head15845	SM_V7_5	21653595	21653695	+	484	100	Smp_039980	olap	0.0		0.3068098564629972	0.0	21640267.0	21665536.0	-	25269	9.337476960530605	False	olap	olap
head15846	SM_V7_6	21653387	21653487	-	309	100	Smp_016750	olap	0.0	0.43141911371917535	4.7863728857081265	0.0	21644265.0	21658282.0	-	14017	1.4333101577126421	True	olap	olap
head15849	SM_V7_2	21654393	21654493	-	382	100	Smp_014020	olap	0.0	0.7746108005374067	23.634662792120885	0.0	21653119.0	21664205.0	-	11086	21.103602725270303	True	olap	olap
head15852	SM_V7_6	21656051	21656151	-	66	100	Smp_016750	olap	0.0	0.8428087935637345	1.3873534428809782	0.0	21644265.0	21658282.0	-	14017	1.4333101577126421	True	olap	olap
head15854	SM_V7_6	21667955	21668055	+	401	100	Smp_016750	gh	9673.0		1.4997648088511297	0.0	21644265.0	21658282.0	-	14017	1.4333101577126421	False	hg	gh
head15864	SM_V7_2	21695609	21695709	-	380	100	Smp_014010	gh	636.0	0.6205749037553279	0.0	0.0	21675169.0	21694973.0	+	19804	33.06437882443102	False	gh	hg
head15866	SM_V7_2	21697558	21697658	+	62	100	Smp_014010	gh	2585.0		0.0	0.0	21675169.0	21694973.0	+	19804	33.06437882443102	True	gh	gh
head15870	SM_V7_5	21702325	21702425	-	633	100	Smp_143930	olap	0.0	-0.25043386125762723	1.5915512717405638	0.0	21685498.0	21756426.0	-	70928	3.158651881109308	True	olap	olap
head15873	SM_V7_5	21710624	21710724	-	536	100	Smp_143930	olap	0.0		0.9491805641017805	0.0	21685498.0	21756426.0	-	70928	3.158651881109308	True	olap	olap
head15887	SM_V7_6	21724645	21724745	+	2016	100	Smp_131320	gh	2993.0		0.0	0.0	21679947.0	21721652.0	-	41705	20.112202489252308	False	hg	gh
head15890	SM_V7_5	21726868	21726968	+	136	100	Smp_143930	olap	0.0	-0.047589370373174025	0.0	0.0	21685498.0	21756426.0	-	70928	3.158651881109308	False	olap	olap
head15895	SM_V7_5	21739935	21740035	+	116	100	Smp_143930	olap	0.0	-0.04429369119083995	2.8475416923053416	0.0	21685498.0	21756426.0	-	70928	3.158651881109308	False	olap	olap
head15896	SM_V7_5	21742595	21742695	+	342	100	Smp_143930	olap	0.0	0.00955190333782009	0.27194458900565555	0.0	21685498.0	21756426.0	-	70928	3.158651881109308	False	olap	olap
head15897	SM_V7_6	21743031	21743131	+	110	100	Smp_016780	gh	1416.0		0.6423707076387833	0.0	21740076.0	21741615.0	+	1539	32.193503335369535	True	gh	gh
head15905	SM_V7_6	21751189	21751289	+	473	100	Smp_337210	olap	0.0		2.1314280141630055	0.0	21748525.0	21801162.0	-	52637	0.05102746007385141	False	olap	olap
head15915	SM_V7_6	21761654	21761754	+	329	100	Smp_337210	olap	0.0		0.3068098564629972	0.0	21748525.0	21801162.0	-	52637	0.05102746007385141	False	olap	olap
head15917	SM_V7_2	21762844	21762944	+	234	100	Smp_129700	olap	0.0		0.0	0.0	21749512.0	21766255.0	-	16743	0.18331336638638895	False	olap	olap
head15918	SM_V7_1	21764064	21764164	-	315	100	Smp_175860	olap	0.0		0.27194458900565555	0.0	21760030.0	21798561.0	-	38531	1.3124887998905048	True	olap	olap
head15923	SM_V7_5	21771909	21772009	-	231	100	Smp_143920	olap	0.0	0.8212297073930379	13.697117230444391	0.0	21760670.0	21789759.0	+	29089	13.817275107322587	False	olap	olap
head15925	SM_V7_1	21784586	21784686	+	641	100	Smp_175860	olap	0.0	0.22476524507561352	0.8855643019316499	0.0	21760030.0	21798561.0	-	38531	1.3124887998905048	False	olap	olap
head15927	SM_V7_2	21786333	21786433	-	277	100	Smp_013950	hg	4295.0		0.0	0.0	21790728.0	21799005.0	-	8277	6.448033207976968	True	gh	gh
head15930	SM_V7_4	21792995	21793095	-	1419	100	Smp_126820	hg	62159.0		0.0	0.0	21855254.0	21873424.0	-	18170	0.21671654685966588	True	gh	gh
head15931	SM_V7_4	21798369	21798469	+	3189	100	Smp_126820	hg	56785.0		0.0	0.0	21855254.0	21873424.0	-	18170	0.21671654685966588	False	gh	hg
head15936	SM_V7_5	21803780	21803880	-	110	100	Smp_143910	olap	0.0	0.4792748704986431	0.0	0.0	21790790.0	21885266.0	+	94476	0.6055043505022524	False	olap	olap
head15945	SM_V7_ZW	21812032	21812132	-	2548	100	Smp_246870	hg	5485.0		0.0	0.0	21817617.0	21838600.0	+	20983	29.733300937602007	False	hg	gh
head15948	SM_V7_5	21818160	21818260	+	197	100	Smp_143910	olap	0.0	0.8060435714022977	8.508008477494997	0.0	21790790.0	21885266.0	+	94476	0.6055043505022524	True	olap	olap
head15954	SM_V7_5	21824148	21824248	-	498	100	Smp_143910	olap	0.0	0.7391658816836459	2.448931099020556	0.0	21790790.0	21885266.0	+	94476	0.6055043505022524	False	olap	olap
head15955	SM_V7_5	21825505	21825605	+	647	100	Smp_143910	olap	0.0	0.3848656827294708	0.5787544454686527	0.0	21790790.0	21885266.0	+	94476	0.6055043505022524	True	olap	olap
head15966	SM_V7_5	21837071	21837171	+	262	100	Smp_143910	olap	0.0	-0.03825728137880214	0.3068098564629972	0.0	21790790.0	21885266.0	+	94476	0.6055043505022524	True	olap	olap
head15969	SM_V7_5	21839757	21839857	+	546	100	Smp_143910	olap	0.0	-0.03205274426564576	0.8861450959251354	0.0	21790790.0	21885266.0	+	94476	0.6055043505022524	True	olap	olap
head15978	SM_V7_3	21857189	21857289	-	513	100	Smp_267300	olap	0.0		4.514801096590876	0.0	21834928.0	21861424.0	+	26496	0.0	False	olap	olap
head15982	SM_V7_5	21864327	21864427	-	459	100	Smp_143910	olap	0.0	0.8877088786267288	0.0	0.0	21790790.0	21885266.0	+	94476	0.6055043505022524	False	olap	olap
head15986	SM_V7_1	21872047	21872147	+	842	100	Smp_097740	olap	0.0	0.4047692904925648	56.78265930468643	0.0	21861355.0	21872857.0	+	11502	10.27680736082349	True	olap	olap
head15987	SM_V7_1	21874814	21874914	-	469	100	Smp_097740	gh	1957.0	0.4078260165547555	3.9672890382616837	0.0	21861355.0	21872857.0	+	11502	10.27680736082349	False	gh	hg
head15994	SM_V7_2	21881137	21881237	+	199	100	Smp_129670	olap	0.0	0.017457511698229903	0.2043158912466557	0.0	21847549.0	21916736.0	+	69187	7.438757708681152	True	olap	olap
head15995	SM_V7_5	21884597	21884697	+	776	100	Smp_143910	olap	0.0	0.8343012703089965	0.8512798284677937	0.0	21790790.0	21885266.0	+	94476	0.6055043505022524	True	olap	olap
head15997	SM_V7_6	21883964	21884064	-	64	100	Smp_131350	gh	7595.0		0.8855643019316499	0.0	21852306.0	21876369.0	+	24063	16.80091192154804	False	gh	hg
head16006	SM_V7_2	21892899	21892999	+	199	100	Smp_129670	olap	0.0	-0.14028446647749596	0.27194458900565555	0.0	21847549.0	21916736.0	+	69187	7.438757708681152	True	olap	olap
head16014	SM_V7_5	21904730	21904830	+	251	100	Smp_330790	hg	2334.0		0.0	0.0	21907164.0	21933308.0	+	26144	0.3142870130834647	True	hg	hg
head16022	SM_V7_ZW	21928953	21929053	+	2285	100	Smp_082250	olap	0.0	0.7441124753885915	5.97252384156392	0.0	21915025.0	21937609.0	+	22584	3.825960329668724	True	olap	olap
head16023	SM_V7_1	21930434	21930534	+	189	100	Smp_097700	olap	0.0	0.9493153000782908	11.957072515479512	0.0	21926556.0	21952831.0	-	26275	14.41050707462126	False	olap	olap
head16035	SM_V7_2	21947429	21947529	-	3183	100	Smp_013860	olap	0.0	0.3164587114335704	3.0764326503671233	0.0	21939742.0	21972124.0	+	32382	3.6464703911749945	False	olap	olap
head16044	SM_V7_4	21979388	21979488	+	326	100	Smp_008660	olap	0.0	0.7870593015656773	8.508085865950836	0.0	21956808.0	21989132.0	+	32324	43.27470829745895	True	olap	olap
head16051	SM_V7_4	21996948	21997048	+	730	100	Smp_329420	hg	4198.0		0.2043158912466557		22001246.0	22002961.0	+	1715	0.10327280488998833	True	hg	hg
head16053	SM_V7_3	22000301	22000401	+	225	100	Smp_246610	gh	18505.0	0.573901028917229	5.270032495106765	0.0	21918654.0	21981796.0	+	63142	6.262396752389893	True	gh	gh
head16054	SM_V7_ZW	22000484	22000584	-	181	100	Smp_166610	olap	0.0	-0.4212961556249353	2.4053109480155515	0.0	21940031.0	22010208.0	+	70177	1.49479427020035	False	olap	olap
head16060	SM_V7_4	22027259	22027359	+	213	100	Smp_329430	olap	0.0	0.5012427335355275	1.4212651164564292		22008207.0	22030257.0	-	22050	1.238215885102767	False	olap	olap
head16063	SM_V7_6	22032116	22032216	-	487	100	Smp_131370	hg	1054.0		0.2043158912466557	0.0	22033270.0	22039813.0	+	6543	0.22733576971469607	False	hg	gh
head16064	SM_V7_6	22033176	22033276	+	63	100	Smp_131370	olap	0.0		0.0	0.0	22033270.0	22039813.0	+	6543	0.22733576971469607	True	olap	olap
head16079	SM_V7_2	22049749	22049849	+	566	100	Smp_013840	gh	16962.0		1.4997648088511297	0.0	22000532.0	22032787.0	+	32255	91.10850914782866	True	gh	gh
head16081	SM_V7_ZW	22050520	22050620	-	2084	100	Smp_104730	gh	283.0		0.0	0.0	22038975.0	22050237.0	-	11262	7.798124512248024	True	hg	hg
head16087	SM_V7_1	22059863	22059963	+	310	100	Smp_097620	gh	13513.0		0.0	0.0	22042298.0	22046350.0	+	4052	13.834090444282095	True	gh	gh
head16089	SM_V7_1	22063992	22064092	-	577	100	Smp_097620	gh	17642.0		1.2847414152775667	0.0	22042298.0	22046350.0	+	4052	13.834090444282095	False	gh	hg
head16092	SM_V7_1	22078975	22079075	-	1137	100	Smp_097620	gh	32625.0		0.6423707076387833	0.0	22042298.0	22046350.0	+	4052	13.834090444282095	False	gh	hg
head16110	SM_V7_6	22109810	22109910	+	501	100	Smp_317620	olap	0.0		0.0	1.0	22108721.0	22116366.0	-	7645	0.11012167539861861	False	olap	olap
head16115	SM_V7_6	22112763	22112863	+	199	100	Smp_317620	olap	0.0		0.0	1.0	22108721.0	22116366.0	-	7645	0.11012167539861861	False	olap	olap
head16117	SM_V7_3	22120788	22120888	+	572	100	Smp_129360	gh	18175.0		0.0	0.0	22066744.0	22102613.0	-	35869	41.66711299489106	False	hg	gh
head16126	SM_V7_6	22134686	22134786	+	501	100	Smp_131380	olap	0.0		0.0	1.0	22133631.0	22154294.0	-	20663	1.3164526741876725	False	olap	olap
head16131	SM_V7_6	22137638	22137738	+	199	100	Smp_131380	olap	0.0		0.27194458900565555	1.0	22133631.0	22154294.0	-	20663	1.3164526741876725	False	olap	olap
head16133	SM_V7_3	22143136	22143236	+	1209	100	Smp_129360	gh	40523.0		0.0	0.0	22066744.0	22102613.0	-	35869	41.66711299489106	False	hg	gh
head16134	SM_V7_ZW	22139831	22139931	-	2415	100	Smp_180660	gh	7634.0		0.0	0.0	22126411.0	22132197.0	+	5786	1.3917337192041328	False	gh	hg
head16136	SM_V7_5	22150955	22151055	-	759	100	Smp_302830	olap	0.0	0.3675525950405871	3.8396981146398037	0.0	22148288.0	22166632.0	-	18344	0.7611278765171111	True	olap	olap
head16139	SM_V7_5	22161094	22161194	+	252	100	Smp_302830	olap	0.0	0.6962301234361986	4.2694010752366065	0.0	22148288.0	22166632.0	-	18344	0.7611278765171111	False	olap	olap
head16141	SM_V7_1	22161408	22161508	-	318	100	Smp_167370	olap	0.0		0.3068098564629972	0.0	22131508.0	22267148.0	+	135640	0.698102848025704	False	olap	olap
head16146	SM_V7_5	22165780	22165880	+	866	100	Smp_302830	olap	0.0		2.5694828305551334	0.0	22148288.0	22166632.0	-	18344	0.7611278765171111	False	olap	olap
head16147	SM_V7_4	22163881	22163981	-	2085	100	Smp_067010	olap	0.0	0.7880578940012015	1.737424924392929	0.0	22148377.0	22197632.0	-	49255	8.280352457130679	True	olap	olap
head16159	SM_V7_4	22179922	22180022	+	3183	100	Smp_067010	olap	0.0	0.7450890096620618	1.5240406363686338	0.0	22148377.0	22197632.0	-	49255	8.280352457130679	False	olap	olap
head16160	SM_V7_3	22177778	22177878	+	170	100	Smp_129360	gh	75165.0		0.0	0.0	22066744.0	22102613.0	-	35869	41.66711299489106	False	hg	gh
head16161	SM_V7_5	22179364	22179464	-	707	100	Smp_302830	gh	12732.0		0.0	0.0	22148288.0	22166632.0	-	18344	0.7611278765171111	True	hg	hg
head16164	SM_V7_5	22185455	22185555	+	338	100	Smp_334630	hg	8729.0		0.0	1.0	22194284.0	22271925.0	+	77641	1.062478853157414	True	hg	hg
head16171	SM_V7_5	22189179	22189279	-	393	100	Smp_334630	hg	5005.0		0.9204295693889916	0.0	22194284.0	22271925.0	+	77641	1.062478853157414	False	hg	gh
head16174	SM_V7_5	22198537	22198637	-	476	100	Smp_334630	olap	0.0	0.5865426294334339	0.9491805641017805	0.0	22194284.0	22271925.0	+	77641	1.062478853157414	False	olap	olap
head16177	SM_V7_5	22201056	22201156	-	188	100	Smp_334630	olap	0.0	0.2970279744745609	0.0	0.0	22194284.0	22271925.0	+	77641	1.062478853157414	False	olap	olap
head16187	SM_V7_3	22213870	22213970	+	349	100	Smp_342430	hg	39867.0		0.0	0.0	22253837.0	22255769.0	+	1932	0.014075806884350704	True	hg	hg
head16201	SM_V7_3	22229094	22229194	-	85	100	Smp_342430	hg	24643.0		0.5366544084066698	0.0	22253837.0	22255769.0	+	1932	0.014075806884350704	False	hg	gh
head16202	SM_V7_3	22229952	22230052	-	295	100	Smp_342430	hg	23785.0		0.6423707076387833	0.0	22253837.0	22255769.0	+	1932	0.014075806884350704	False	hg	gh
head16209	SM_V7_3	22236838	22236938	-	79	100	Smp_342430	hg	16899.0		0.2043158912466557	0.0	22253837.0	22255769.0	+	1932	0.014075806884350704	False	hg	gh
head16211	SM_V7_6	22237291	22237391	-	503	100	Smp_016870	olap	0.0	0.22238642670213105	1.3972708436347883	0.0	22229621.0	22240908.0	+	11287	2.894845453866525	False	olap	olap
head16229	SM_V7_5	22253749	22253849	-	353	100	Smp_334630	olap	0.0	-0.2280892422518005	0.9204295693889916	0.0	22194284.0	22271925.0	+	77641	1.062478853157414	False	olap	olap
head16230	SM_V7_5	22254328	22254428	-	182	100	Smp_334630	olap	0.0	0.006992589896599522	2.7300606833449867	0.0	22194284.0	22271925.0	+	77641	1.062478853157414	False	olap	olap
head16237	SM_V7_4	22289386	22289486	+	3183	100	Smp_066960	olap	0.0		1.1493205274507736	0.0	22278644.0	22293672.0	-	15028	21.906172022282718	False	olap	olap
head16238	SM_V7_ZW	22285239	22285339	-	3186	100	Smp_104790	gh	20188.0		0.0	0.0	22243451.0	22265051.0	+	21600	1.376838468272057	False	gh	hg
head16241	SM_V7_3	22290033	22290133	-	194	100	Smp_342430	gh	34264.0		0.8158337670169666	0.0	22253837.0	22255769.0	+	1932	0.014075806884350704	False	gh	hg
head16242	SM_V7_1	22287163	22287263	-	3207	100	Smp_083400	hg	4775.0		0.7836511307087939	1.0	22292038.0	22314809.0	+	22771	19.429182802300303	False	hg	gh
head16247	SM_V7_4	22294725	22294825	+	582	100	Smp_066960	gh	1053.0		0.0	0.0	22278644.0	22293672.0	-	15028	21.906172022282718	False	hg	gh
head16252	SM_V7_5	22302438	22302538	-	297	100	Smp_143690	olap	0.0	0.6966737702788262	2.509206964787845	0.0	22293917.0	22370077.0	+	76160	3.4510132242577294	False	olap	olap
head16253	SM_V7_1	22304459	22304559	+	841	100	Smp_083400	olap	0.0	0.10789014076522672	15.364832927324647	1.0	22292038.0	22314809.0	+	22771	19.429182802300303	True	olap	olap
