head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	complement_correlation	transcription	complement_transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_gene_transcription	gene_gene_complement_transcription	same_strand	gene_stream	head_stream
head6376	SM_V7_1	88443697	88443797	+	933	100	Smp_340540	gh	1137.0			0.0	0.0	0.0	88433742.0	88442560.0	-	8818	0.0014778518958869196	0.6490456826390646	False	hg	gh
head6377	SM_V7_1	4928219	4928319	+	912	100	Smp_160490	olap	0.0			0.0	0.0	0.0	4869038.0	4930382.0	+	61344	0.002375425108190911	0.0843758723389113	True	olap	olap
head6382	SM_V7_1	55690410	55690510	-	928	100	Smp_167590	olap	0.0		-0.5461675335019474	0.0	0.26063396035861713	0.0	55676957.0	55699672.0	-	22715	0.0015646486724348178	1.0729317496443025	True	olap	olap
head6383	SM_V7_1	48204424	48204524	+	718	100	Smp_319280	gh	3949.0			0.0	0.01184699819811896	0.0	48190049.0	48200475.0	-	10426	0.2722559724025804	0.0005681468539285901	False	hg	gh
head6384	SM_V7_1	27552936	27553036	-	949	100	Smp_309860	hg	3597.0			0.0	0.0	0.0	27556633.0	27564667.0	+	8034	0.004128901537805961	1.0895876236731517	False	hg	gh
head6385	SM_V7_1	2531697	2531797	+	890	100	Smp_176650	olap	0.0		0.12471011246383025	0.0	0.26063396035861713	0.0	2500918.0	2533112.0	+	32194	0.0005151828749880891	0.17608214691557195	True	olap	olap
head6388	SM_V7_1	81166505	81166605	+	1139	100	Smp_005390	olap	0.0		0.06881370710227029	0.0	0.04738799279247585	0.0	81148198.0	81169915.0	+	21717	0.0005455172536777162	0.8342595360493315	True	olap	olap
head6392	SM_V7_1	88695986	88696086	-	901	100	Smp_078690	hg	10928.0			0.0	0.0	0.0	88707014.0	88722382.0	-	15368	0.047101222664306906	10.553834515314136	True	gh	gh
head6394	SM_V7_1	44690762	44690862	-	1070	100	Smp_045010	olap	0.0	-0.7344811735747326		0.2724809585567361	0.023693996396237926	0.0	44680866.0	44694501.0	+	13635	0.024849589179772813	1.1109330323516615	False	olap	olap
head6395	SM_V7_1	47812227	47812327	+	996	100	Smp_132750	olap	0.0	-0.4856176970663639		0.07108198918871378	0.0	0.0	47804037.0	47835216.0	-	31179	0.001975829584984079	0.0644424418487115	False	olap	olap
head6396	SM_V7_1	78472082	78472182	-	1020	100	Smp_056060	gh	15838.0			0.0	0.0	0.0	78431322.0	78456244.0	-	24922	0.004801166912808021	0.05005573028897868	True	hg	hg
head6397	SM_V7_1	79555741	79555841	-	871	100	Smp_302980	gh	1255.0	0.5439143822522089		0.8766778666608032	0.01184699819811896	0.0	79542559.0	79554486.0	+	11927	0.009038960644158845	8.702631844805861	False	gh	hg
head6398	SM_V7_1	86655140	86655240	+	885	100	Smp_075770	olap	0.0			0.01184699819811896	0.0	0.0	86630117.0	86669452.0	-	39335	0.004367140558604932	0.6354641285931409	False	olap	olap
head6400	SM_V7_1	62701583	62701683	-	1030	100	Smp_125870	olap	0.0			0.01184699819811896	0.0	0.0	62669228.0	62720782.0	+	51554	0.0014936860047285029	0.3557270669722651	False	olap	olap
head6401	SM_V7_1	35629841	35629941	-	1078	100	Smp_210780	olap	0.0			0.0	0.0	1.0	35598216.0	35632371.0	+	34155	0.04779728741621411	1.1517828199875222	False	olap	olap
head6403	SM_V7_1	40635309	40635409	+	879	100	Smp_266750	hg	13223.0			0.01184699819811896	0.0	0.0	40648632.0	40650397.0	-	1765	0.017451668733772976	1.4592279933547094	False	gh	hg
head6404	SM_V7_1	87602380	87602480	-	823	100	Smp_139150	gh	2270.0			0.0	0.0	0.0	87559171.0	87600110.0	+	40939	0.0030095698786105477	0.2905681841454664	False	gh	hg
head6406	SM_V7_1	25884534	25884634	+	943	100	Smp_133260	gh	1315.0			0.01184699819811896	0.01184699819811896	0.0	25882339.0	25883219.0	-	880	0.009423748566685538	1.3839447895075334	False	hg	gh
head6409	SM_V7_1	76170676	76170776	-	756	100	Smp_144110	olap	0.0			0.0	0.0	0.0	76119658.0	76170739.0	+	51081	0.001229206367338746	0.02456093477380626	False	olap	olap
head6410	SM_V7_1	36142228	36142328	-	907	100	Smp_161680	olap	0.0	0.4965765863689344		0.4146449369341637	0.0	0.0	36120013.0	36168571.0	+	48558	0.0039768126905832014	1.03628907381915	False	olap	olap
head6411	SM_V7_1	77618766	77618866	-	932	100	Smp_144310	hg	2539.0			0.0	0.0	0.0	77621405.0	77705612.0	+	84207	0.0008300650702305258	0.04843922096277458	False	hg	gh
head6412	SM_V7_1	42140606	42140706	+	717	100	Smp_126030	gh	3219.0			0.0	0.0	0.0	42112603.0	42137387.0	+	24784	0.0017686367548838022	1.2531986433186122	True	gh	gh
head6413	SM_V7_1	2874920	2875020	-	1128	100	Smp_336800	olap	0.0			0.01184699819811896	0.0	0.0	2809585.0	2877101.0	+	67516	0.00029829813580191714	0.06390598885826954	False	olap	olap
head6414	SM_V7_1	21479119	21479219	+	765	100	Smp_173110	gh	1028.0			0.01184699819811896	0.01184699819811896	0.0	21417940.0	21478091.0	-	60151	0.0017725887147856335	0.5131053466399481	False	hg	gh
head6415	SM_V7_1	58040318	58040418	+	836	100	Smp_008290	olap	0.0		-0.02198861066640295	0.0	0.20139896936802235	0.0	57996935.0	58056968.0	+	60033	0.0017563387464104535	0.2298435660611523	True	olap	olap
head6416	SM_V7_1	74020920	74021020	+	901	100	Smp_170560	hg	23665.0			0.0	0.0	0.0	74044685.0	74093082.0	-	48397	0.0004895757256903923	0.08851529120482296	False	gh	hg
head6417	SM_V7_1	8059287	8059387	+	894	100	Smp_152180	hg	13936.0			0.0	0.0	0.0	8073323.0	8093601.0	-	20278	0.0028042998003240467	1.6881300568825692	False	gh	hg
head6420	SM_V7_1	1492308	1492408	-	828	100	Smp_199340	gh	230.0			0.0	0.0	3.0	1479507.0	1492078.0	+	12571	0.15945526172315078	0.002638739555702259	False	gh	hg
head6421	SM_V7_1	75437120	75437220	-	718	100	Smp_194740	olap	0.0			0.0	0.059234990990594816	0.0	75412219.0	75443912.0	-	31693	0.0011587951413299085	0.05760333267062544	True	olap	olap
head6422	SM_V7_1	3359167	3359267	-	864	100	Smp_241980	olap	0.0	-0.11970147983828665		0.14216397837742753	0.0	0.0	3235796.0	3373763.0	+	137967	0.0007556414515315028	0.09716862119921008	False	olap	olap
head6423	SM_V7_1	77734851	77734951	+	916	100	Smp_040610	hg	5288.0			0.0	0.0	0.0	77740239.0	77770501.0	-	30262	0.007398991009994328	0.1767145260270603	False	gh	hg
head6425	SM_V7_1	9836119	9836219	-	863	100	Smp_159570	gh	4582.0		0.6903854802714391	0.0	0.10662298378307064	0.0	9791713.0	9831537.0	+	39824	0.002528613014363479	0.254378469244966	False	gh	hg
head6426	SM_V7_1	34022994	34023094	-	966	100	Smp_128890	hg	4889.0			0.0	0.0	0.0	34027983.0	34059235.0	+	31252	0.004852219919874654	0.6911001668690221	False	hg	gh
head6427	SM_V7_1	30961686	30961786	-	897	100	Smp_024500	hg	6536.0			0.0	0.0	0.0	30968322.0	30980903.0	+	12581	0.0039549632328193035	2.4153525457575022	False	hg	gh
head6429	SM_V7_1	58738650	58738750	-	911	100	Smp_083120	olap	0.0	-0.2881456115020815		1.5164157693592268	0.0	0.0	58729952.0	58740865.0	+	10913	0.0037995504163306475	1.1588628769808478	False	olap	olap
head6431	SM_V7_1	80287886	80287986	+	854	100	Smp_303000	olap	0.0			0.0	0.0	0.0	80277753.0	80334837.0	+	57084	8.301449231391606e-05	0.024260985378741967	True	olap	olap
head6432	SM_V7_1	31889627	31889727	-	868	100	Smp_160810	gh	443.0			0.0	0.0	0.0	31876519.0	31889184.0	-	12665	0.002244989788826333	1.1782454741690205	True	hg	hg
head6433	SM_V7_1	87743862	87743962	+	878	100	Smp_343270	olap	0.0			0.03554099459435688	0.0	0.0	87710474.0	87808390.0	-	97916	0.0009195349718708293	0.1552078239363026	False	olap	olap
head6434	SM_V7_1	83509852	83509952	+	894	100	Smp_303120	olap	0.0		-0.043063305500411236	0.0	0.08292898738683273	0.0	83475443.0	83519713.0	+	44270	0.0007493018964249624	0.0929937175027409	True	olap	olap
head6435	SM_V7_1	82794878	82794978	-	924	100	Smp_155310	olap	0.0		0.8792776490778306	0.0	0.22509296576426027	0.0	82784393.0	82810612.0	-	26219	0.0013555434835179404	2.7476414563080818	True	olap	olap
head6440	SM_V7_1	69644368	69644468	-	839	100	Smp_172060	olap	0.0	-0.3023946095821885		0.22509296576426027	0.0	0.0	69635592.0	69660125.0	+	24533	0.0015452816302115794	0.4525260673972722	False	olap	olap
head6442	SM_V7_1	27330980	27331080	+	809	100	Smp_020080	olap	0.0			0.0	0.0	0.0	27313078.0	27334049.0	+	20971	0.0015817841283073336	0.5935080018570302	True	olap	olap
head6443	SM_V7_1	54571643	54571743	+	923	100	Smp_210810	olap	0.0			0.0	0.01184699819811896	0.0	54559388.0	54574653.0	+	15265	0.0013969601543802248	1.3011907749077138	True	olap	olap
head6444	SM_V7_1	34332070	34332170	+	724	100	Smp_154410	olap	0.0			0.0	0.01184699819811896	0.0	34319866.0	34352255.0	+	32389	0.006876518760216013	0.0586332955990759	True	olap	olap
head6445	SM_V7_1	42613035	42613135	+	820	100	Smp_126730	hg	22118.0			0.0	0.0	0.0	42635253.0	42670873.0	-	35620	0.0010975601924141656	0.11062076363543984	False	gh	hg
head6448	SM_V7_1	80106984	80107084	+	899	100	Smp_072720	hg	13052.0			0.0	0.0	0.0	80120136.0	80142399.0	-	22263	0.003033189135753406	3.4055264056282586	False	gh	hg
head6449	SM_V7_1	80315170	80315270	-	835	100	Smp_303000	olap	0.0			0.0	0.0	1.0	80277753.0	80334837.0	+	57084	8.301449231391606e-05	0.024260985378741967	False	olap	olap
head6450	SM_V7_1	3559946	3560046	+	890	100	Smp_345330	olap	0.0			0.0	0.0	1.0	3539519.0	3583934.0	+	44415	0.007441883366599552	0.13254020949330886	True	olap	olap
head6451	SM_V7_1	63878990	63879090	+	917	100	Smp_319760	hg	11770.0			0.0	0.023693996396237926	0.0	63890860.0	63894429.0	+	3569	0.343891569998634	0.0006638833397657025	True	hg	hg
head6452	SM_V7_1	32092606	32092706	-	789	100	Smp_336350	olap	0.0			0.09477598558495168	0.0	0.0	32073636.0	32095929.0	+	22293	0.0010097024436561263	0.15395305154062094	False	olap	olap
head6453	SM_V7_1	72770773	72770873	-	1055	100	Smp_065470	olap	0.0			0.0	0.0	0.0	72739720.0	72785058.0	-	45338	0.016801843577993057	1.2475956790533105	True	olap	olap
head6454	SM_V7_1	79591169	79591269	+	819	100	Smp_336620	hg	5368.0			0.0	0.0	0.0	79596637.0	79664892.0	+	68255	0.00336725170380936	0.11078952384234612	True	hg	hg
head6456	SM_V7_1	57197580	57197680	+	973	100	Smp_144470	hg	3568.0			0.09477598558495168	0.0	0.0	57201248.0	57205733.0	-	4485	0.0031697654041789865	3.6238342983276257	False	gh	hg
head6459	SM_V7_1	36912982	36913082	-	975	100	Smp_006720	gh	258.0			0.0	0.0	0.0	36887259.0	36912724.0	-	25465	0.0025587469110408124	0.9757199811865266	True	hg	hg
head6462	SM_V7_1	85413738	85413838	-	709	100	Smp_044020	olap	0.0	0.4063787181928623		0.5686559135097101	0.01184699819811896	0.0	85403457.0	85420481.0	+	17024	0.0012526196403086307	0.3743940924922463	False	olap	olap
head6463	SM_V7_1	9706255	9706355	+	840	100	Smp_159560	hg	13344.0			0.0	0.0	0.0	9719699.0	9774105.0	-	54406	0.00032662752816193884	0.047099689560951584	False	gh	hg
head6464	SM_V7_1	60514582	60514682	+	1044	100	Smp_071050	hg	15006.0			0.0	0.0	0.0	60529688.0	60536598.0	-	6910	0.001543024367338215	1.6234330815917286	False	gh	hg
head6465	SM_V7_1	76436944	76437044	+	823	100	Smp_144160	olap	0.0			0.0	0.0	1.0	76398831.0	76455608.0	-	56777	0.00020865840389803898	0.031465687307824286	False	olap	olap
head6466	SM_V7_1	70912379	70912479	+	966	100	Smp_169190	gh	1580.0			0.0	0.0	0.0	70906236.0	70910799.0	+	4563	0.0	0.001298158908406636	True	gh	gh
head6467	SM_V7_1	4167092	4167192	-	721	100	Smp_158440	hg	7027.0			0.0	0.0	0.0	4174219.0	4188537.0	-	14318	0.002068549762208228	0.5235913158101466	True	gh	gh
head6468	SM_V7_1	52876853	52876953	+	708	100	Smp_141640	gh	3299.0			0.03554099459435688	0.023693996396237926	0.0	52873113.0	52873554.0	-	441	0.008059182447699974	0.018804759044633274	False	hg	gh
head6469	SM_V7_1	20784564	20784664	-	868	100	Smp_076950	hg	2609.0			0.0	0.0	0.0	20787273.0	20806662.0	-	19389	0.00244406585138356	1.7473848804466765	True	gh	gh
head6471	SM_V7_1	47740667	47740767	+	805	100	Smp_132740	olap	0.0		0.27871873552059523	0.0	0.08292898738683273	0.0	47724100.0	47747366.0	+	23266	0.0024950696798239024	1.489200160329181	True	olap	olap
head6474	SM_V7_1	87705298	87705398	-	765	100	Smp_343270	hg	5076.0			0.0	0.0	0.0	87710474.0	87808390.0	-	97916	0.0009195349718708293	0.1552078239363026	True	gh	gh
head6477	SM_V7_1	44265835	44265935	+	797	100	Smp_146480	hg	44501.0			0.0	0.0	0.0	44310436.0	44315405.0	+	4969	0.0014305089391972985	0.17738310846046504	True	hg	hg
head6478	SM_V7_1	59613922	59614022	+	799	100	Smp_176390	olap	0.0			0.0	0.01184699819811896	0.0	59574287.0	59654070.0	+	79783	0.006756306707123232	0.05416924586282538	True	olap	olap
head6479	SM_V7_1	77857610	77857710	+	864	100	Smp_152000	olap	0.0			0.0	0.01184699819811896	0.0	77823375.0	77883961.0	+	60586	0.002620238600580895	0.2829075527851074	True	olap	olap
head6480	SM_V7_1	11438562	11438662	+	787	100	Smp_245630	hg	14611.0			0.0	0.0	0.0	11453273.0	11457895.0	-	4622	0.0017942230070712407	0.015122736773886168	False	gh	hg
head6482	SM_V7_1	9816521	9816621	+	736	100	Smp_159570	olap	0.0		0.8916484587471856	0.08292898738683273	4.300460345917183	0.0	9791713.0	9831537.0	+	39824	0.002528613014363479	0.254378469244966	True	olap	olap
head6483	SM_V7_1	10018627	10018727	+	824	100	Smp_129610	hg	14096.0			0.0	0.0	0.0	10032823.0	10063833.0	+	31010	0.004049602737828475	0.1410866312339675	True	hg	hg
head6486	SM_V7_1	60503783	60503883	+	1003	100	Smp_302090	gh	5785.0			0.0	0.0	0.0	60449459.0	60497998.0	-	48539	0.00217223848788106	1.0410391935234926	False	hg	gh
head6490	SM_V7_1	75196621	75196721	+	647	100	Smp_194390	olap	0.0		0.7474266793220231	0.0	0.308021953151093	0.0	75172639.0	75202553.0	+	29914	0.0006732599096343596	0.14201823740875374	True	olap	olap
head6491	SM_V7_1	84099342	84099442	-	935	100	Smp_346370	olap	0.0			0.0	0.03554099459435688	0.0	84089336.0	84105441.0	-	16105	0.0006620489523941054	0.4690984632685788	True	olap	olap
head6492	SM_V7_1	38792424	38792524	-	894	100	Smp_140290	gh	8502.0			0.0	0.03554099459435688	0.0	38779506.0	38783922.0	-	4416	0.005365488314365471	2.8944126711844533	True	hg	hg
head6494	SM_V7_1	74149082	74149182	-	690	100	Smp_170570	hg	9114.0			0.0	0.0	0.0	74158296.0	74176022.0	-	17726	0.0008020082273351434	1.9584372571334758	True	gh	gh
head6495	SM_V7_1	4964705	4964805	+	662	100	Smp_313840	olap	0.0	-0.07134249738140334		0.13031698017930854	0.0	0.0	4961046.0	5012064.0	-	51018	0.00016254848756680533	0.07500451640582588	False	olap	olap
head6496	SM_V7_1	78051060	78051160	+	837	100	Smp_344440	gh	2496.0			0.0	0.0	0.0	78029668.0	78048564.0	+	18896	0.002445136164937762	0.8240108875840257	True	gh	gh
head6498	SM_V7_1	21504183	21504283	+	596	100	Smp_173110	gh	26092.0			0.0	0.0	0.0	21417940.0	21478091.0	-	60151	0.0017725887147856335	0.5131053466399481	False	hg	gh
head6500	SM_V7_1	57767755	57767855	-	832	100	Smp_302040	olap	0.0	0.6945708855284339		0.10662298378307064	0.0	0.0	57645800.0	57823642.0	+	177842	0.004276702265602261	0.3334895152968542	False	olap	olap
head6501	SM_V7_1	13219238	13219338	-	866	100	Smp_003340	olap	0.0	0.2329288290530173		0.11846998198118963	0.0	0.0	13200227.0	13232383.0	+	32156	0.0009947411100547708	0.6428974952020645	False	olap	olap
head6503	SM_V7_1	2433781	2433881	+	896	100	Smp_176630	hg	4930.0			0.0	0.0	1.0	2438811.0	2462625.0	+	23814	9.949607960123424e-05	0.0006964725572086398	True	hg	hg
head6505	SM_V7_1	14172817	14172917	+	763	100	Smp_197070	olap	0.0			0.07108198918871378	0.0	0.0	14170327.0	14217827.0	-	47500	0.0004988209767629036	0.11707328324625348	False	olap	olap
head6506	SM_V7_1	29642757	29642857	+	791	100	Smp_034490	hg	6839.0			0.0	0.0	0.0	29649696.0	29659703.0	+	10007	0.01787645376152656	2.8296887272053506	True	hg	hg
head6507	SM_V7_1	38417624	38417724	+	856	100	Smp_343380	olap	0.0	0.4681884101392295		0.10662298378307064	0.0	0.0	38383942.0	38468202.0	-	84260	0.002769829865926223	0.27176670801262925	False	olap	olap
head6508	SM_V7_1	68208967	68209067	-	789	100	Smp_154730	olap	0.0	-0.4927108217098327		0.059234990990594816	0.0	0.0	68195966.0	68269169.0	+	73203	0.008172799052019829	0.17766532275856176	False	olap	olap
head6509	SM_V7_1	34572979	34573079	-	792	100	Smp_060080	gh	402.0			0.0	0.0	0.0	34561726.0	34572577.0	+	10851	0.04236139803585067	2.3813001354637606	False	gh	hg
head6510	SM_V7_1	20296902	20297002	+	757	100	Smp_331830	olap	0.0			0.0	0.0	0.0	20286130.0	20301049.0	+	14919	0.0006352703638645465	0.003414578205771937	True	olap	olap
head6511	SM_V7_1	58328216	58328316	+	765	100	Smp_247030	hg	11240.0			0.0	0.0	0.0	58339556.0	58416918.0	-	77362	0.0016079403464265285	0.18603104122275685	False	gh	hg
head6513	SM_V7_1	67587707	67587807	+	908	100	Smp_093710	hg	263.0			0.01184699819811896	0.059234990990594816	0.0	67588070.0	67589603.0	+	1533	0.0007727983169027372	1.3717170125023586	True	hg	hg
head6514	SM_V7_1	86987308	86987408	-	844	100	Smp_197730	olap	0.0	0.14093230945722965		0.6515849008965429	0.0	0.0	86921284.0	86987365.0	-	66081	0.2125363775346927	0.2743879593562608	True	olap	olap
head6516	SM_V7_1	61671411	61671511	+	727	100	Smp_332560	hg	7798.0			0.0	0.0	0.0	61679309.0	61716762.0	+	37453	6.326328036802905e-05	0.0054090104714664845	True	hg	hg
head6518	SM_V7_1	2359602	2359702	-	834	100	Smp_346460	olap	0.0			0.03554099459435688	0.0	0.0	2337321.0	2391915.0	+	54594	0.0067053567117609245	1.2004324528734711	False	olap	olap
head6519	SM_V7_1	81215808	81215908	-	657	100	Smp_315710	hg	1520.0			0.023693996396237926	0.0	0.0	81217428.0	81308350.0	+	90922	0.00302292468485471	0.32839125358790194	False	hg	gh
head6520	SM_V7_1	83703426	83703526	-	837	100	Smp_245600	gh	6497.0			0.0	0.0	0.0	83597552.0	83696929.0	+	99377	0.0009417801479732717	0.08017052525468672	False	gh	hg
head6521	SM_V7_1	45597989	45598089	-	734	100	Smp_009800	olap	0.0			0.01184699819811896	0.0	0.0	45585724.0	45624658.0	+	38934	0.00024342730154865082	0.08805982633522443	False	olap	olap
head6523	SM_V7_1	56713834	56713934	+	812	100	Smp_144590	olap	0.0		-0.14585656504090275	0.0	0.2132459675661413	0.0	56592479.0	56718893.0	+	126414	0.004029782480730895	0.2961421543978983	True	olap	olap
head6524	SM_V7_1	86748331	86748431	-	764	100	Smp_075800	hg	2445.0			0.0	0.03554099459435688	0.0	86750876.0	86776786.0	+	25910	0.033241094905567294	49.97928931459856	False	hg	gh
head6525	SM_V7_1	9236597	9236697	-	826	100	Smp_163240	gh	19325.0			0.0	0.0	0.0	9157167.0	9217272.0	-	60105	0.0013994457567031802	0.05473606854034832	True	hg	hg
head6527	SM_V7_1	45359029	45359129	-	899	100	Smp_127310	gh	459.0			0.0	0.0	0.0	45304828.0	45358570.0	-	53742	0.0015430945515022278	0.11595253344145312	True	hg	hg
head6528	SM_V7_1	50148508	50148608	+	815	100	Smp_005140	hg	24272.0			0.26063396035861713	0.0	0.0	50172880.0	50175722.0	-	2842	0.0012505627936086163	0.08837310408167558	False	gh	hg
head6529	SM_V7_1	29503932	29504032	+	568	100	Smp_101820	gh	18180.0			0.0	0.0	0.0	29476182.0	29485752.0	+	9570	0.0013617239308182714	1.8384510996892864	True	gh	gh
head6530	SM_V7_1	87112610	87112710	-	774	100	Smp_320510	olap	0.0			0.0	0.0	0.0	87096232.0	87115593.0	+	19361	0.0004895200949586887	0.0009790401899173774	False	olap	olap
head6534	SM_V7_1	58450510	58450610	-	766	100	Smp_247030	gh	33592.0			0.0	0.0	0.0	58339556.0	58416918.0	-	77362	0.0016079403464265285	0.18603104122275685	True	hg	hg
head6535	SM_V7_1	46676351	46676451	-	826	100	Smp_000020	gh	3375.0			0.0	0.0	0.0	46644182.0	46672976.0	+	28794	0.0012343194621920151	1.1963847107206471	False	gh	hg
head6537	SM_V7_1	69945706	69945806	+	629	100	Smp_334900	olap	0.0			0.0	0.0	0.0	69941286.0	69948628.0	-	7342	0.0016135927810023106	0.09374974057623424	False	olap	olap
head6539	SM_V7_1	51712586	51712686	+	695	100	Smp_031920	gh	11652.0			0.0	0.0	0.0	51697483.0	51700934.0	+	3451	0.003432917472651105	10.571669357029077	True	gh	gh
head6540	SM_V7_1	67107642	67107742	+	670	100	Smp_187800	olap	0.0			0.0	0.0	0.0	67038488.0	67232402.0	+	193914	0.0006292690648464028	0.04286971871871075	True	olap	olap
head6541	SM_V7_1	79679073	79679173	-	788	100	Smp_320260	gh	3411.0			0.0	0.0	0.0	79674866.0	79675662.0	+	796	0.09971719588868974	0.0029766327130952164	False	gh	hg
head6542	SM_V7_1	80573550	80573650	+	718	100	Smp_161500	olap	0.0			0.0	0.0	1.0	80556726.0	80600098.0	-	43372	0.00204861400179591	0.006173156858745009	False	olap	olap
head6543	SM_V7_1	27494980	27495080	-	639	100	Smp_133050	olap	0.0	0.10311538157521258		11.799610205326482	0.01184699819811896	0.0	27464853.0	27511606.0	+	46753	0.001976484630832843	0.5898539645708579	False	olap	olap
head6545	SM_V7_1	80627904	80628004	-	774	100	Smp_161500	gh	27806.0			0.0	0.0	0.0	80556726.0	80600098.0	-	43372	0.00204861400179591	0.006173156858745009	True	hg	hg
head6547	SM_V7_1	28692014	28692114	+	802	100	Smp_140920	gh	4067.0			0.0	0.0	0.0	28601772.0	28687947.0	-	86175	0.016084697292485274	0.014723684444659596	False	hg	gh
head6548	SM_V7_1	58334383	58334483	+	763	100	Smp_247030	hg	5073.0			0.0	0.0	0.0	58339556.0	58416918.0	-	77362	0.0016079403464265285	0.18603104122275685	False	gh	hg
head6549	SM_V7_1	83513187	83513287	-	682	100	Smp_303120	olap	0.0	0.05274400544317664		0.14216397837742753	0.0	0.0	83475443.0	83519713.0	+	44270	0.0007493018964249624	0.0929937175027409	False	olap	olap
head6550	SM_V7_1	59000552	59000652	+	806	100	Smp_167190	olap	0.0		0.4270093156329896	0.023693996396237926	0.16585797477366546	0.0	58894685.0	59004490.0	+	109805	0.001639946929660837	0.0573226186663686	True	olap	olap
head6551	SM_V7_1	49564406	49564506	-	754	100	Smp_137400	gh	4432.0			0.0	0.0	0.0	49559635.0	49559974.0	-	339	0.0	0.0	True	hg	hg
head6552	SM_V7_1	79139673	79139773	+	729	100	Smp_302950	olap	0.0			0.0	0.03554099459435688	1.0	79124961.0	79189910.0	+	64949	0.0011673896205940256	1.0006170690144758	True	olap	olap
head6553	SM_V7_1	58367402	58367502	-	765	100	Smp_247030	olap	0.0		0.6458523006894943	0.0	0.11846998198118963	0.0	58339556.0	58416918.0	-	77362	0.0016079403464265285	0.18603104122275685	True	olap	olap
head6554	SM_V7_1	78294173	78294273	+	616	100	Smp_152130	olap	0.0			0.03554099459435688	0.0	0.0	78267239.0	78340114.0	-	72875	0.0032513202602041744	0.5668839439678989	False	olap	olap
head6556	SM_V7_1	25021158	25021258	+	738	100	Smp_141150	olap	0.0		-0.7267232609729344	0.01184699819811896	0.9714538522457548	0.0	25003739.0	25026616.0	+	22877	0.003417851471241209	1.1505730907278362	True	olap	olap
head6557	SM_V7_1	42950399	42950499	+	746	100	Smp_008450	gh	13218.0			0.0	0.0	0.0	42931267.0	42937181.0	+	5914	0.0	0.09194744966074744	True	gh	gh
head6559	SM_V7_1	45934599	45934699	-	726	100	Smp_127430	olap	0.0			0.0	0.01184699819811896	0.0	45925630.0	45947695.0	-	22065	0.0012349012397767328	0.6422560274004033	True	olap	olap
head6560	SM_V7_1	85788100	85788200	-	623	100	Smp_099770	olap	0.0	0.35768951227685225		0.3672569441416878	0.0	0.0	85782416.0	85790000.0	+	7584	0.004998733416927832	2.6199611521473005	False	olap	olap
head6561	SM_V7_1	43532070	43532170	+	733	100	Smp_319010	olap	0.0			0.0	0.0	0.0	43529658.0	43554458.0	-	24800	0.5133858453031632	0.011990308660192982	False	olap	olap
head6562	SM_V7_1	68340588	68340688	+	733	100	Smp_154740	hg	74.0			0.0	0.0	0.0	68340762.0	68347726.0	-	6964	0.001360941780369783	1.0171338631038669	False	gh	hg
head6563	SM_V7_1	55380755	55380855	-	814	100	Smp_158520	olap	0.0			0.023693996396237926	0.0	0.0	55372715.0	55397260.0	+	24545	0.00584023948654469	0.5788111729144126	False	olap	olap
head6564	SM_V7_1	77339419	77339519	-	631	100	Smp_343700	olap	0.0			0.0	0.0	0.0	77229148.0	77400260.0	-	171112	0.0020078249786423513	0.5513902803416442	True	olap	olap
head6567	SM_V7_1	71162155	71162255	-	540	100	Smp_161450	olap	0.0			0.0	0.0	0.0	71128810.0	71244782.0	-	115972	0.0008478778070947072	0.03528397524945926	True	olap	olap
head6568	SM_V7_1	75780704	75780804	+	645	100	Smp_194780	gh	1966.0			0.0	0.0	0.0	75718845.0	75778738.0	+	59893	0.0009692333189318101	0.026011057436639395	True	gh	gh
head6569	SM_V7_1	83503874	83503974	-	758	100	Smp_303120	olap	0.0	-0.0700835653908734		0.07108198918871378	0.0	0.0	83475443.0	83519713.0	+	44270	0.0007493018964249624	0.0929937175027409	False	olap	olap
head6570	SM_V7_1	88316458	88316558	+	721	100	Smp_331740	gh	24528.0			0.0	0.0	0.0	88286065.0	88291930.0	-	5865	0.7902038695829732	0.004645881646321162	False	hg	gh
head6571	SM_V7_1	34713431	34713531	-	738	100	Smp_246620	olap	0.0	-0.3419725805177821		0.14216397837742753	0.0	0.0	34646974.0	34729758.0	-	82784	0.008629372721136612	0.5386846566650487	True	olap	olap
head6572	SM_V7_1	23729023	23729123	+	593	100	Smp_210800	olap	0.0			0.0	0.0	0.0	23718118.0	23734111.0	+	15993	0.00303712202915574	0.027334098262401654	True	olap	olap
head6573	SM_V7_1	77934699	77934799	+	516	100	Smp_344430	olap	0.0	-0.1760747842963756		0.3317159495473309	0.01184699819811896	0.0	77931560.0	77992701.0	-	61141	0.01106399301798454	0.7602377689327906	False	olap	olap
head6575	SM_V7_1	1440855	1440955	+	683	100	Smp_243170	hg	72.0			0.01184699819811896	0.0	6.0	1441027.0	1470503.0	-	29476	0.0009646083483337463	0.5741429273311486	False	gh	hg
head6577	SM_V7_1	43918890	43918990	+	704	100	Smp_200980	hg	16856.0		0.12145065005930845	0.0	0.08292898738683273	0.0	43935846.0	43936399.0	+	553	0.010711571607702496	0.07069637261083647	True	hg	hg
head6579	SM_V7_1	86159007	86159107	+	656	100	Smp_017520	olap	0.0		-0.6416804157782838	0.023693996396237926	0.1540109765755465	0.0	86129959.0	86168859.0	+	38900	0.001370475369962348	0.06285913696893969	True	olap	olap
